"id","Sucursal","internal_id","is_local","caja","cuser","out_of_time","Creación de orden","Proceso de orden","Entrega de orden","Orden cancelada","Hora deseada","Usuario","Estatus","Tipo de pago","total","stars","review","coupon","Sub tipo de pago","pc_id","status_id","Id cajero","crname","pay_id","Usuario subsidio/Meal plan","Nómina","ceco","Platillos","Ingredientes","description"
52750059,"Davilas CCU","166",0,1,"Angel Garcia Moreno",,"13:41:57 07-09-2023","13:42:04 07-09-2023","13:50:41 07-09-2023",,"2023-09-07 13:41:57","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52750910,"Davilas CCU","167",0,1,"DiegoLinares",,"13:55:49 07-09-2023","13:55:54 07-09-2023","14:08:17 07-09-2023",,"2023-09-07 14:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00","PARA LLEVAR"
52751156,"Davilas CCU","168",0,1,"MauricioAraujo",,"14:00:06 07-09-2023","14:00:11 07-09-2023","14:08:19 07-09-2023",,"2023-09-07 14:00:06","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BBQ $0.00",""
52752526,"Davilas CCU","169",0,1,"LuisaArreola",,"14:20:51 07-09-2023","14:20:54 07-09-2023","14:23:28 07-09-2023",,"2023-09-07 14:20:51","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52753021,"Davilas CCU","170",0,1,"DiegoLinares",,"14:28:19 07-09-2023","14:28:26 07-09-2023","14:32:09 07-09-2023",,"2023-09-07 14:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BBQ $0.00",""
52757415,"Davilas CCU","171",0,1,"Valeria",,"15:46:52 07-09-2023","15:46:58 07-09-2023","15:54:52 07-09-2023",,"2023-09-07 15:50:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",222,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,PAPA ASADA CON CARNE ASADA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52767657,"Davilas CCU","172",0,1,"RaúlRodríguez",,"09:30:30 08-09-2023","09:30:34 08-09-2023","11:52:30 08-09-2023",,"2023-09-08 09:30:30","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52776908,"Davilas CCU","173",0,1,"JoseArcadioSotoRamirez",,"12:41:28 08-09-2023","12:41:32 08-09-2023","12:48:41 08-09-2023",,"2023-09-08 12:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",192,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 2 $0.00","CON QUESO $0.00",""
52777920,"Davilas CCU","174",0,1,"JorgeVladimirRodríguezBerino",,"13:00:42 08-09-2023","13:00:44 08-09-2023","13:07:54 08-09-2023",,"2023-09-08 13:00:42","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",122,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SIN VERDURA $0.00","Favor de que la orden sea para llevar"
52777952,"Davilas CCU","175",0,1,"Jesús Normando Salcedo Delgado ",,"13:01:23 08-09-2023",,,"13:01:26 08-09-2023","2023-09-08 13:01:23","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52778109,"Davilas CCU","176",0,1,"Jesús Normando Salcedo Delgado ",,"13:04:06 08-09-2023","13:04:09 08-09-2023","13:08:43 08-09-2023",,"2023-09-08 13:04:06","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52779198,"Davilas CCU","177",0,1,"Ramon",,"13:19:55 08-09-2023","13:19:57 08-09-2023",,,"2023-09-08 13:20:00","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Debito",230,,,"0.00","Tarjeta Debito",,2,4086,,2,"  ",,,"BONELESS Estandar 2 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52780123,"Davilas CCU","178",0,1,"Cecilia HP",,"13:34:37 08-09-2023","13:34:40 08-09-2023","13:42:15 08-09-2023",,"2023-09-08 13:34:37","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
52783097,"Davilas CCU","179",0,1,"DiegoRamirez",,"14:20:11 08-09-2023","14:20:14 08-09-2023","14:24:38 08-09-2023",,"2023-09-08 14:20:11","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",114,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"GRINGA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","CON QUESO $0.00",""
52783926,"Davilas CCU","180",0,1,"DiegoRamirez",,"14:32:23 08-09-2023","14:32:25 08-09-2023","14:41:35 08-09-2023",,"2023-09-08 14:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52789081,"Davilas CCU","181",0,1,"Rodrigo Gómez ",,"16:10:55 08-09-2023","16:10:57 08-09-2023","16:14:16 08-09-2023",,"2023-09-08 16:10:55","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52854165,"Davilas CCU","182",0,1,"DiegoLinares",,"11:15:11 11-09-2023","11:15:13 11-09-2023","11:57:20 11-09-2023",,"2023-09-11 11:15:11","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52854603,"Davilas CCU","183",0,1,"Angel Garcia Moreno",,"11:24:10 11-09-2023","11:24:10 11-09-2023","11:56:59 11-09-2023",,"2023-09-11 11:24:10","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"TORTA DE CARNE ASADA Estandar 1 $0.00","SIN VERDURA $0.00",""
52854853,"Davilas CCU","184",0,1,"FranciscoBerrones",,"11:29:26 11-09-2023","11:29:30 11-09-2023","11:57:23 11-09-2023",,"2023-09-11 11:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52854898,"Davilas CCU","185",0,1,"David",,"11:30:36 11-09-2023","11:30:41 11-09-2023","11:57:31 11-09-2023",,"2023-09-11 11:30:37","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",123,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,AGUA NATURAL 600ML Estandar 1 $0.00","SALSA BBQ $0.00",""
52854966,"Davilas CCU","186",0,1,"Patricio",,"11:32:02 11-09-2023","11:32:08 11-09-2023","11:57:06 11-09-2023",,"2023-09-11 11:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00","Para llevar porfavor "
52857435,"Davilas CCU","187",0,1,"DanielaVázquez",,"12:24:35 11-09-2023","12:24:41 11-09-2023","12:29:19 11-09-2023",,"2023-09-11 12:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",118,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,AGUA CIEL SABOR Estandar 1 $0.00","CON QUESO $0.00,JAMAICA $0.00",""
52857673,"Davilas CCU","188",0,1,"JorgeVladimirRodríguezBerino",,"12:29:07 11-09-2023","12:29:09 11-09-2023","14:13:21 11-09-2023",,"2023-09-11 14:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00","BONELESS Estandar: Que la orden sea para llevar por favor\n"
52864792,"Davilas CCU","189",0,1,"Guillermo Garza",,"14:20:33 11-09-2023","14:20:39 11-09-2023","14:32:20 11-09-2023",,"2023-09-11 14:20:33","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",129,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
52864880,"Davilas CCU","190",0,1,"Karla",,"14:22:02 11-09-2023","14:22:08 11-09-2023","14:28:12 11-09-2023",,"2023-09-11 14:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",55,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,"ORDEN PAPAS ESPECIALES Estandar: Es para llevar\n"
52865043,"Davilas CCU","191",0,1,"Diego Padilla Schekaiban",,"14:24:32 11-09-2023","14:24:38 11-09-2023","14:32:09 11-09-2023",,"2023-09-11 14:24:32","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",55,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
52865575,"Davilas CCU","192",0,1,"GaelArias",,"14:32:48 11-09-2023","14:32:52 11-09-2023","14:35:39 11-09-2023",,"2023-09-11 14:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52871927,"Davilas CCU","193",0,1,"Amauri",,"16:50:46 11-09-2023","16:50:52 11-09-2023","16:56:17 11-09-2023",,"2023-09-11 16:50:46","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",138,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00","CON QUESO $0.00",""
52886560,"Davilas CCU","194",0,0,"MatíasValdez",,"12:12:32 12-09-2023",,,"12:24:00 12-09-2023","2023-09-12 13:00:00",,"Cancelada","Tarjeta ",123,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"CAMPECHANA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00,SALSA BÚFALO Estandar 1 $0.00","CON QUESO $0.00",""
52913520,"Davilas CCU","195",0,1,"JoséCarlos",,"11:20:43 13-09-2023","11:20:46 13-09-2023","11:45:37 13-09-2023",,"2023-09-13 11:20:43","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",118,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00",,""
52914458,"Davilas CCU","196",0,1,"Andres",,"11:41:51 13-09-2023","11:41:53 13-09-2023","11:43:13 13-09-2023",,"2023-09-13 11:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",46,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00","ADEREZO RANCH $6.00",""
52922341,"Davilas CCU","197",0,1,"SamanthaCastilloMontero",,"14:08:17 13-09-2023","14:08:23 13-09-2023","14:11:50 13-09-2023",,"2023-09-13 14:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",40,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00",,""
52922577,"Davilas CCU","198",0,1,"EduardoSaldaña",,"14:11:19 13-09-2023","14:11:20 13-09-2023","14:17:50 13-09-2023",,"2023-09-13 14:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BBQ $0.00",""
52922837,"Davilas CCU","199",0,1,"VeronicaGómez",,"14:14:43 13-09-2023","14:14:47 13-09-2023","14:29:50 13-09-2023",,"2023-09-13 14:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",92,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
52923533,"Davilas CCU","200",0,1,"Fernanda",,"14:24:31 13-09-2023","14:24:35 13-09-2023","14:29:57 13-09-2023",,"2023-09-13 14:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
52926926,"Davilas CCU","201",0,1,"paloma",,"15:23:50 13-09-2023","15:23:52 13-09-2023","15:28:30 13-09-2023",,"2023-09-13 15:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",116,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"PAPA ASADA CON TROMPO Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00",,""
52926954,"Davilas CCU","202",0,1,"Abraham Espinosa",,"15:24:21 13-09-2023","15:24:23 13-09-2023","15:26:57 13-09-2023",,"2023-09-13 15:24:21","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00","Para llevar"
52930044,"Davilas CCU","203",0,1,"Cecilia HP",,"16:42:43 13-09-2023","16:42:48 13-09-2023","16:51:02 13-09-2023",,"2023-09-13 16:42:43","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","SIN QUESO $0.00",""
52958482,"Davilas CCU","204",0,1,"Valeria",,"15:43:25 14-09-2023","15:43:30 14-09-2023","15:55:28 14-09-2023",,"2023-09-14 15:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",97,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00",,""
52959074,"Davilas CCU","205",0,1,"Carlos",,"15:56:47 14-09-2023","15:56:50 14-09-2023","16:08:10 14-09-2023",,"2023-09-14 16:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",92,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"TORTA DE PIERNA Estandar 1 $0.00","SIN VERDURA $0.00,SIN CREMA $0.00,SIN JAMÓN $0.00",""
52959812,"Davilas CCU","206",0,1,"LorenaMoralesVázquez",,"16:13:24 14-09-2023","16:13:30 14-09-2023","16:19:37 14-09-2023",,"2023-09-14 16:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BBQ $0.00",""
52960937,"Davilas CCU","207",0,1,"SofiaAlvarado",,"16:41:34 14-09-2023","16:41:38 14-09-2023","16:54:01 14-09-2023",,"2023-09-14 16:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52963567,"Davilas CCU","208",0,1,"AndreaIsabelDávila",,"18:06:36 14-09-2023","18:06:42 14-09-2023","18:13:51 14-09-2023",,"2023-09-14 18:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
52979288,"Davilas CCU","209",0,1,"Guillermo Garza",,"12:41:13 15-09-2023",,,"12:41:14 15-09-2023","2023-09-15 12:41:13","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52979365,"Davilas CCU","210",0,1,"Guillermo Garza",,"12:42:36 15-09-2023","12:42:40 15-09-2023","12:46:44 15-09-2023",,"2023-09-15 12:42:36","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BBQ $0.00",""
52980426,"Davilas CCU","211",0,1,"Ramon",,"13:02:29 15-09-2023","13:02:31 15-09-2023","13:04:59 15-09-2023",,"2023-09-15 13:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52981698,"Davilas CCU","212",0,1,"Alanrmz",,"13:22:07 15-09-2023","13:22:12 15-09-2023","13:26:24 15-09-2023",,"2023-09-15 13:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",85,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","ADEREZO RANCH $6.00",""
52982882,"Davilas CCU","213",0,1,"Cecilia HP",,"13:40:50 15-09-2023","13:40:51 15-09-2023","13:44:44 15-09-2023",,"2023-09-15 13:40:50","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52984321,"Davilas CCU","214",0,1,"GaelArias",,"14:02:38 15-09-2023","14:02:39 15-09-2023",,,"2023-09-15 14:05:00","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,2,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
52989642,"Davilas CCU","215",0,1,"DiegoRamirez",,"15:30:35 15-09-2023","15:30:38 15-09-2023",,,"2023-09-15 15:30:35","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Debito",118,,,"0.00","Tarjeta Debito",,2,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00",,"HAMBURGUESA DE RES Estandar: Sin tomate ni jalapeo\n"
53051598,"Davilas CCU","216",0,1,"Angel Garcia Moreno",,"10:08:50 18-09-2023","10:08:52 18-09-2023","14:38:45 18-09-2023",,"2023-09-18 10:08:50","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",102,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00","SALSA DE TOMATE EXTRA $6.00",""
53057609,"Davilas CCU","217",0,1,"Carlos",,"12:12:16 18-09-2023","12:12:20 18-09-2023","14:07:17 18-09-2023",,"2023-09-18 13:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",96,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
53059752,"Davilas CCU","218",0,1,"Andres",,"12:52:36 18-09-2023","12:52:39 18-09-2023","13:02:51 18-09-2023",,"2023-09-18 12:55:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",46,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00","ADEREZO RANCH $6.00",""
53060877,"Davilas CCU","219",0,1,"Carlos García",,"13:10:11 18-09-2023","13:10:14 18-09-2023","13:14:53 18-09-2023",,"2023-09-18 13:10:11","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",112,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00","HARINA $0.00,SIN QUESO $0.00",""
53060983,"Davilas CCU","220",0,1,"LourdesCabral",,"13:11:53 18-09-2023","13:11:58 18-09-2023","13:16:36 18-09-2023",,"2023-09-18 13:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",112,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00,COCA LIGHT Estandar 1 $0.00","MAIZ $0.00,SIN QUESO $0.00",""
53065454,"Davilas CCU","221",0,1,"Diego Padilla Schekaiban",,"14:17:27 18-09-2023","14:17:31 18-09-2023","14:30:26 18-09-2023",,"2023-09-18 14:17:27","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",55,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
53065466,"Davilas CCU","222",0,1,"Guillermo Garza",,"14:17:39 18-09-2023","14:17:39 18-09-2023","14:38:52 18-09-2023",,"2023-09-18 14:17:39","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",129,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
53066300,"Davilas CCU","223",0,1,"VeronicaGómez",,"14:30:05 18-09-2023","14:30:08 18-09-2023",,,"2023-09-18 14:30:05","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,2,4086,,2,"  ",,,"TORTA DE CARNE ASADA Estandar 1 $0.00",,""
53066352,"Davilas CCU","224",0,1,"Aurora",,"14:31:02 18-09-2023",,,"14:31:04 18-09-2023","2023-09-18 14:35:00","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53066502,"Davilas CCU","225",0,1,"Aurora",,"14:33:12 18-09-2023","14:33:14 18-09-2023","14:38:41 18-09-2023",,"2023-09-18 14:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53091159,"Davilas CCU","226",0,1,"Abraham Espinosa",,"13:10:12 19-09-2023","13:10:16 19-09-2023","13:11:35 19-09-2023",,"2023-09-19 13:10:12","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00","SALSA BÚFALO $0.00","REFRESO SABOR Estandar: Sprite\n"
53091415,"Davilas CCU","227",0,1,"Erickhernandezcalva",,"13:13:59 19-09-2023",,,"13:14:01 19-09-2023","2023-09-19 13:15:00","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53091630,"Davilas CCU","228",0,1,"Erickhernandezcalva",,"13:16:45 19-09-2023",,,"13:16:52 19-09-2023","2023-09-19 13:20:00","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00","072"
53095108,"Davilas CCU","229",0,1,"Pablo",,"14:12:53 19-09-2023",,,"14:13:00 19-09-2023","2023-09-19 14:20:00","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00","Pnganlo para llevar Porfavor "
53103426,"Davilas CCU","230",0,1,"Jorge Valenzuela",,"17:05:31 19-09-2023","17:05:35 19-09-2023","17:09:11 19-09-2023",,"2023-09-19 17:05:32","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53104860,"Davilas CCU","231",0,1,"AlanMaldonado",,"17:55:14 19-09-2023","17:55:17 19-09-2023","17:58:34 19-09-2023",,"2023-09-19 17:55:14","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00","SIN QUESO $0.00","HAMBURGUESA DE RES Estandar: Sin mayonesa por favor \n"
53119797,"Davilas CCU","232",0,1,"Rodrigo Hernández ",,"12:52:33 20-09-2023","12:52:36 20-09-2023","12:58:59 20-09-2023",,"2023-09-20 12:52:33","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",118,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","CON QUESO $0.00",""
53120550,"Davilas CCU","233",0,1,"RaúlRodríguez",,"13:06:14 20-09-2023","13:06:17 20-09-2023","13:12:28 20-09-2023",,"2023-09-20 13:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",126,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00,AGUA 1 LITRO Estandar 1 $0.00,ADEREZO RANCH Estandar 1 $0.00",,""
53130584,"Davilas CCU","234",0,1,"paloma",,"16:00:18 20-09-2023","16:00:22 20-09-2023","16:01:54 20-09-2023",,"2023-09-20 16:00:18","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
